Title: Doctors Don't Disclose Full Conflict of Interest in Research
URL: https://www.youtube.com/watch?v=UOmjzsccElo
Author: AHealthcareZ - Healthcare Finance Explained
Language: en

Transcription:
 Hello, this is Dr. Eric Bricker and thank you for watching A Health Care Z. Today's topic is Doctors Don't Disclose Pharmaceutical Money in Research. Now, as point number one says here, researchers are supposed to disclose their conflicts of interest, which is oftentimes abbreviated COI. What does that mean? If they're doing research on a particular drug or a particular diagnostic test or procedure, then if they are receiving payment from the pharmaceutical company or from the med device company or anyone related to the type of research that they're doing, then they need to disclose that because that might be a conflict. Now, if physicians are receiving money for their research, not disclosing that conflict may erode public trust in the research. In other words, maybe the research wasn't unbiased because the researchers, the doctors themselves doing it, they were getting paid so they might skew the results in a certain direction because of the money they were receiving, either consciously or subconsciously. But regardless, if they're getting paid, it needs to be disclosed. As I've said in previous videos, I'm not here to say whether they should or should not be paid. I'm just saying it should be disclosed. I don't think anybody argues with that. Okay. So there was a fantastic article from the Mayo Clinic Proceedings, which is a peer reviewed journal from the Mayo Clinic from November of 2019. So just the end of last year, just a few months ago, where, as I've previously reported in A Healthcare Z, there is what is referred to as the CMS open payments, which reports the money that's paid by pharmaceutical companies and medical device makers to doctors. And the reporting doesn't come from the doctors. The reporting comes from the pharmaceutical manufacturers and the medical device companies themselves. So the doctors in the journal articles and in the research are supposed to disclose their payments. And then in open payments, the pharmaceutical companies disclose who they're given the money to. So if you compare those two lists, you can see which physicians are fully disclosing their information and which physicians are not fully disclosing their information. And that's exactly what they did in this study. Now, they looked at the researchers who, by the way, were not from the United States. They looked at the New England Journal of Medicine, the Journal of the American Medical Association, and the Lancet. And these are the three most prominent medical journals in the world. I mean, to become published in one of these three journals is the equivalent of like doing the halftime show at the Super Bowl or playing Carnegie Hall. I mean, this is a huge deal. And it gives you and your research a tremendous amount of credibility if you're published here. Now, they looked at studies between 2016 and 2018. Now, this requirement for CMS open payments was part of the Sunshine Act, which went into effect in 2013. So in other words, the researchers, they knew that people could go online and look up who was paying them. In other words, if they didn't disclose all of their payments, they could get very easily caught. And that, frankly, is the genius of this study, is that it's so obvious. You have the physicians reporting their payments here, and you have open payments with the actual payments over here. And it's like, you've got the answers to the test. I mean, literally, a high school student could do this study. I'm not criticizing the researchers for doing this. I think it's genius. And they looked at the first author and the last author for every single one of these publications during those years. And the first author is usually the lead author. And then the last author is typically the most senior person on the research team or the leader of the research team. So not only did they look at the most prominent journals, but they looked at the most promising researchers within each study. And what did they find? It is shocking. They found that 80%, 80% of the researchers did not disclose some or all of their conflict of interest. Okay, not 8%, not half, almost all, 8 out of 10, did not disclose some or all of their conflict of interest. Now, interestingly, what was the dollar amount of that undisclosed amount for industry-sponsored studies? So in other words, a pharmaceutical company sponsored a study about their new drug X. And the study was published about drug X. It turns out that the researchers didn't let the journal know that they were getting paid $21,000 by the pharmaceutical company. Now, interestingly, for studies that were not done in regards to a specific drug or medical device, the researchers only didn't report $149. So it was a lot less. So the amount of money that is not disclosed in pharmaceutical and medical device-sponsored research is much higher. Now, the conclusion of this article by the authors themselves in Mayo Clinical Proceedings said that, look, this puts into question the scientific impartiality. Is there scientific impartiality? Is it compromised? And if it's compromised, does that then compromise the public's trust in these journals and in their research? And I will just add, too, look, open payments has been there for a long time. This has been out there. Like I said, the genius of this study is that it's not hard to do. So I ask all of you, okay, if it's not hard to do, why did the New England Journal of Medicine, JAMA, and the Lancet just verify the author's true conflicts of interest by looking into CMS open payments themselves? They didn't do it. So if anything, in my opinion, the even bigger story here is that these major journals, they can't even police themselves. Now, I'm not here to completely solve this problem today, but this is something that everybody who works in healthcare needs to know about. And thank you for watching A Healthcare Z.

Detailed segments with timestamps:

[0:00 - 0:05]  Hello, this is Dr. Eric Bricker and thank you for watching A Health Care Z. Today's topic is
[4:43 - 4:50]  paid $21,000 by the pharmaceutical company. Now, interestingly, for studies that were not done
[4:50 - 4:56]  in regards to a specific drug or medical device, the researchers only didn't report $149. So it was a
[4:56 - 5:02]  lot less. So the amount of money that is not disclosed in pharmaceutical and medical device-sponsored
[5:02 - 5:08]  research is much higher. Now, the conclusion of this article by the authors themselves in Mayo
[5:08 - 5:16]  Clinical Proceedings said that, look, this puts into question the scientific impartiality. Is there
[5:16 - 5:22]  scientific impartiality? Is it compromised? And if it's compromised, does that then compromise the
[5:22 - 5:29]  public's trust in these journals and in their research? And I will just add, too, look, open payments
[5:29 - 5:35]  has been there for a long time. This has been out there. Like I said, the genius of this study is that
[5:35 - 5:41]  it's not hard to do. So I ask all of you, okay, if it's not hard to do, why did the New England
[5:41 - 5:47]  Journal of Medicine, JAMA, and the Lancet just verify the author's true conflicts of interest
[5:47 - 5:55]  by looking into CMS open payments themselves? They didn't do it. So if anything, in my opinion,
[5:55 - 6:02]  the even bigger story here is that these major journals, they can't even police themselves.
[6:02 - 6:08]  Now, I'm not here to completely solve this problem today, but this is something that everybody
[6:08 - 6:12]  who works in healthcare needs to know about. And thank you for watching A Healthcare Z.
